accommodates,bathrooms,bedrooms,review_scores_checkin,review_scores_communication,latitude,longitude,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4,beds,review_scores_value,host_listing_count,review_scores_cleanliness,review_scores_accuracy,minimum_nights,price
4,1.0,2.0,10.0,10.0,40.7214223,-73.94797387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,3,200
3,1.0,0.0,10.0,10.0,40.80478712,-73.94821093,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,143
2,1.0,1.0,10.0,10.0,40.75494095,-73.96626114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,150
2,1.0,1.0,10.0,9.0,40.68569066,-73.9303776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,5,9.0,9.0,2,99
4,1.0,1.0,10.0,10.0,40.76436634,-73.99693036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4,9.0,10.0,1,90
2,3.0,1.0,8.0,8.0,40.80668586,-73.93980227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,8,6.0,8.0,1,45
3,1.0,2.0,10.0,9.0,40.84897957,-73.93884002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,10.0,2,130
1,1.0,1.0,10.0,10.0,40.67742698,-73.9428534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,85
3,1.0,1.0,10.0,10.0,40.65961548,-73.96291604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,2,75
2,1.0,1.0,10.0,10.0,40.72858738,-73.98446785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,8.0,9.0,1,130
2,1.0,0.0,9.0,9.0,40.66076601,-73.9483562,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,5,85
2,1.0,1.0,10.0,10.0,40.72111234,-73.99592087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,2,150
4,1.0,1.0,10.0,10.0,40.73003097,-73.99065794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,4,275
3,1.0,1.0,10.0,10.0,40.7968006,-73.93610686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,8.0,10.0,3,99
2,1.0,0.0,7.0,10.0,40.77807425,-73.94527099,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1,6.0,10.0,1,200
1,1.0,1.0,10.0,10.0,40.69825853,-73.93211265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,15,65
4,1.0,1.0,10.0,10.0,40.72304686,-73.95088899,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,2,131
4,1.0,1.0,10.0,10.0,40.74240968,-74.00516484,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,10.0,2,289
2,1.0,1.0,10.0,10.0,40.76245671,-73.99119867,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,5,200
2,1.0,1.0,9.0,9.0,40.72763215,-73.98349746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2,9.0,7.0,3,105
2,1.0,1.0,10.0,10.0,40.80145498,-73.93854215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,4,60
2,1.0,1.0,10.0,10.0,40.74295704,-73.98430961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,1,550
2,1.0,1.0,10.0,10.0,40.82798613,-73.94616261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,3,125
4,1.0,1.0,10.0,10.0,40.73856639,-73.95298834,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,28,10.0,9.0,3,199
5,2.0,1.0,9.0,9.0,40.68768403,-73.92593977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,15,8.0,9.0,1,30
2,1.0,1.0,10.0,10.0,40.73539045,-74.00399927,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,7,185
2,1.0,1.0,10.0,10.0,40.68744405,-73.93812282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,60
2,1.0,1.0,10.0,10.0,40.70184577,-73.91717733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,86
2,1.0,1.0,10.0,10.0,40.84992449,-73.93766118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,65
2,1.0,0.0,10.0,10.0,40.72764227,-73.95349356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,130
5,2.0,3.0,10.0,10.0,40.64444331,-74.08301555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,9.0,1,200
4,1.0,1.0,10.0,10.0,40.68425598,-73.95053671,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,3,100
1,2.0,1.0,10.0,10.0,40.68842977,-73.91577295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1,9.0,9.0,1,40
4,1.0,1.0,9.0,10.0,40.82302141,-73.95116366,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4,9.0,7.0,20,110
3,1.0,0.0,10.0,10.0,40.73781989,-73.99472916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1,8.0,10.0,1,200
7,1.0,1.0,9.0,10.0,40.80789883,-73.95144066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4,9.0,9.0,1,130
10,2.0,3.0,10.0,10.0,40.7354282,-73.97616015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,1,1200
4,1.0,1.0,8.0,9.0,40.80027618,-73.95444497,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,1,6.0,9.0,1,149
4,1.0,1.0,10.0,10.0,40.72675414,-73.98682424,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,5,170
2,1.0,1.0,10.0,9.0,40.76799501,-73.98893866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,150
4,1.0,1.0,10.0,10.0,40.73661234,-73.95479345,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,28,10.0,10.0,3,199
5,2.0,1.0,9.0,8.0,40.68862995,-73.92824362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,15,9.0,9.0,1,30
3,1.0,1.0,10.0,10.0,40.80747334,-73.94400861,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,4,200
2,1.0,0.0,9.0,10.0,40.74827712,-73.98849039,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,9.0,9.0,1,130
2,1.0,1.0,10.0,10.0,40.82580084,-73.93815705,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,2,99
7,2.0,3.0,10.0,10.0,40.73635246,-74.00686567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,10.0,10.0,1,400
2,1.0,1.0,6.0,10.0,40.68995655,-73.97387946,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2,8.0,10.0,3,200
2,2.0,1.0,10.0,9.0,40.69807795,-73.93707812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,6,9.0,9.0,1,59
2,1.0,0.0,10.0,10.0,40.89051239,-73.85983085,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,33
2,1.0,1.0,8.0,8.0,40.75846525,-73.99431918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,8.0,9.0,3,149
2,1.0,0.0,9.0,9.0,40.79250842,-73.94187706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,1,99
12,1.0,4.0,8.0,9.0,40.68115132,-73.9550142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,11,7.0,8.0,3,149
2,2.0,1.0,9.0,8.0,40.69928948,-73.93916984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,6,9.0,8.0,1,70
4,1.0,2.0,10.0,10.0,40.6751279,-73.96638556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,1,165
2,1.0,1.0,10.0,10.0,40.68472587,-73.94983248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,75
3,1.0,0.0,9.0,9.0,40.72294137,-74.00398252,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,9.0,1,150
2,1.0,1.0,10.0,10.0,40.67106135,-73.95910152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,75
1,1.0,1.0,10.0,10.0,40.68036167,-73.96275696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,110
2,1.0,1.0,9.0,9.0,40.7390254,-74.00435161,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,10.0,5,249
2,1.0,1.0,10.0,10.0,40.73124691,-73.98314616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,2,220
1,1.0,1.0,10.0,10.0,40.70414491,-73.92279347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,70
6,1.0,2.0,10.0,9.0,40.68083765,-73.92803685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,3,10.0,10.0,2,189
4,1.0,1.0,10.0,10.0,40.68084144,-73.94778851,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,9.0,2,100
1,1.0,1.0,9.0,9.0,40.67994996,-73.94820022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,9.0,8.0,2,80
2,1.0,1.0,10.0,10.0,40.81059402,-73.95650175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,100
1,3.0,1.0,10.0,10.0,40.68237015,-73.9536082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,7,9.0,9.0,1,45
2,1.0,1.0,10.0,10.0,40.70880542,-74.01522375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,177
4,1.0,1.0,8.0,9.0,40.73060848,-73.99020777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1,7.0,9.0,1,265
2,1.0,1.0,10.0,10.0,40.82515241,-73.95134113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,85
2,1.0,1.0,9.0,9.0,40.74392555,-73.97496611,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,6,180
1,1.0,1.0,10.0,10.0,40.71014141,-74.01175559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,130
4,1.0,1.0,10.0,10.0,40.75161361,-73.97211711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,3,259
2,1.0,0.0,10.0,10.0,40.71167457,-74.00742695,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,5,160
1,1.0,1.0,10.0,10.0,40.81149386,-73.95988627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,59
4,1.0,3.0,9.0,9.0,40.75778848,-73.98557573,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,4,9.0,9.0,6,450
3,1.0,1.0,10.0,10.0,40.6649339,-73.74704736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,4,9.0,9.0,2,55
2,1.0,2.0,10.0,10.0,40.66562654,-73.87563871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,1,250
3,1.0,1.0,10.0,10.0,40.80342092,-73.94692244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,5,10.0,10.0,2,150
2,1.0,1.0,8.0,10.0,40.66933992,-73.95844813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,10.0,10.0,14,50
3,1.0,1.0,10.0,10.0,40.75693532,-73.96508183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,2,190
2,1.0,1.0,10.0,10.0,40.81807798,-73.953104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,4,9.0,9.0,2,60
3,1.0,1.0,10.0,10.0,40.79248409,-73.94688597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,1,99
3,1.0,1.0,10.0,10.0,40.80919639,-73.95902893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,5,160
4,1.0,0.0,10.0,10.0,40.83669237,-73.94260789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,10.0,9.0,1,80
1,1.0,1.0,10.0,10.0,40.73184275,-73.95802182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,9,65
5,1.0,1.0,10.0,10.0,40.82848703,-73.94727008,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2,10.0,10.0,3,155
2,1.0,1.0,10.0,10.0,40.73865536,-74.00299244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,4,220
2,1.5,1.0,10.0,8.0,40.68417026,-73.90811696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9,4.0,6.0,1,100
1,1.0,1.0,10.0,10.0,40.83183648,-73.94994972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,75
2,1.0,1.0,10.0,9.0,40.73760084,-73.98831521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,9.0,1,215
2,1.0,1.0,10.0,9.0,40.70083467,-73.92494898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,7.0,8.0,2,60
2,1.0,1.0,10.0,10.0,40.70398982,-73.92812759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,10.0,10.0,1,80
1,1.0,1.0,10.0,10.0,40.73253926,-73.97485807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,7,100
3,1.0,2.0,10.0,10.0,40.83173036,-73.94194768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,9.0,4,135
1,2.0,1.0,10.0,10.0,40.81398814,-73.95916197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,7,100
1,1.0,1.0,10.0,10.0,40.82425587,-73.94630397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,8.0,9.0,1,78
1,1.0,1.0,10.0,10.0,40.73622081,-74.00147185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1,10.0,10.0,1,125
3,1.0,1.0,10.0,10.0,40.68843622,-73.99691512,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,2,150
2,1.0,1.0,10.0,9.0,40.69430657,-73.97169214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,2,70
1,1.0,1.0,9.0,9.0,40.67248213,-73.95050509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,7,9.0,9.0,14,25
5,1.0,2.0,10.0,10.0,40.72526583,-73.95015712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,2,10.0,10.0,1,195
4,1.0,0.0,10.0,10.0,40.82351032,-73.94728944,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4,9.0,9.0,1,115
2,1.0,1.0,10.0,10.0,40.69046001,-73.91612912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,60
3,1.0,1.0,10.0,10.0,40.82275387,-73.95573784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3,9.0,9.0,4,95
8,2.0,3.0,7.0,8.0,40.74082543,-73.99030134,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,6,8.0,6.0,1,675
3,1.0,1.0,9.0,10.0,40.73248921,-74.00257759,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,2,220
4,1.0,2.0,10.0,10.0,40.70529977,-74.01349497,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,9.0,10.0,2,175
1,2.0,1.0,10.0,10.0,40.73111897,-73.95073498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,60
3,1.0,1.0,10.0,10.0,40.66438433,-73.74572471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,4,9.0,9.0,2,65
2,1.0,1.0,10.0,10.0,40.83088655,-73.94124511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,80
2,1.0,1.0,10.0,10.0,40.72652121,-74.00266187,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,199
4,1.0,1.0,10.0,10.0,40.70774062,-74.0073269,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,9.0,1,115
6,2.0,2.0,10.0,10.0,40.72117099,-74.01158145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,3,900
4,1.0,1.0,10.0,10.0,40.86104346,-73.92747777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,4,9.0,10.0,2,57
1,1.0,1.0,10.0,10.0,40.66070973,-73.96379154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,9.0,5,65
3,1.0,1.0,10.0,10.0,40.76021058,-73.99577009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,95
4,1.0,0.0,10.0,10.0,40.70553752,-74.00927967,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3,9.0,9.0,1,260
2,1.0,1.0,10.0,10.0,40.73390483,-74.00664032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9,9.0,9.0,5,79
6,1.0,2.0,9.0,8.0,40.81555661,-73.9452633,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,10.0,9.0,2,99
2,1.0,1.0,10.0,10.0,40.67299273,-73.9641507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,70
2,1.0,1.0,9.0,7.0,40.7264627,-74.00375255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,7.0,9.0,2,109
4,1.0,1.0,10.0,10.0,40.72009608,-73.99532299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,10.0,10.0,2,245
5,1.5,3.0,10.0,10.0,40.73130418,-73.95831769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,2,350
4,1.5,2.0,10.0,10.0,40.80428841,-73.95638868,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,10.0,10.0,1,300
2,1.0,1.0,10.0,10.0,40.6892373,-73.98744309,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,3,180
1,1.0,1.0,10.0,10.0,40.69879292,-73.92394496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,10.0,5,45
