id,host_since,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4
1684074,1341,10011.0,40.73846303,-74.00583006,2,1.0,1.0,2.0,1,1,1125,30,60,90,365,11,2116.0,2545.0,92.0,9.0,9.0,9.0,9.0,10.0,9.0,3,147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4421810,1329,11213.0,40.67610054,-73.94799045,4,1.0,1.0,1.0,3,1,1125,29,59,89,168,2,2552.0,2556.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1233387,1980,11221.0,40.69096661,-73.92977975,2,2.0,1.0,1.0,2,1,1125,30,60,90,365,8,2092.0,2317.0,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3272644,1794,11237.0,40.70221125,-73.925468,1,1.0,1.0,1.0,1,4,1125,5,5,5,187,3,2389.0,2406.0,93.0,10.0,8.0,10.0,10.0,10.0,10.0,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4607396,2127,10011.0,40.73724273,-73.9982267,4,2.0,2.0,2.0,4,1,1125,0,2,22,203,3,2537.0,2548.0,87.0,9.0,9.0,10.0,9.0,10.0,10.0,1,350,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2237997,2209,10003.0,40.72876496,-73.98232359,1,1.0,1.0,1.0,1,6,60,14,41,41,132,11,2243.0,2535.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2879433,2306,10032.0,40.83292859,-73.93983635,1,1.0,1.0,1.0,1,1,10,30,60,90,365,1,2352.0,2352.0,60.0,10.0,8.0,10.0,10.0,4.0,6.0,1,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2675205,2278,11207.0,40.68289912,-73.91235896,4,1.0,1.0,2.0,1,2,20,2,32,62,337,11,2337.0,2451.0,94.0,10.0,9.0,10.0,9.0,8.0,10.0,1,190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
832188,1801,10029.0,40.78857454,-73.95472403,6,1.0,2.0,3.0,4,2,100,6,13,35,308,51,1830.0,2552.0,86.0,8.0,8.0,9.0,10.0,9.0,8.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1356494,2015,10003.0,40.73016204,-73.98358892,1,1.0,1.0,1.0,1,1,365,0,0,0,216,1,2461.0,2461.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2062630,1955,10462.0,40.85666667,-73.86542853,3,1.0,1.0,1.0,1,1,1125,17,33,42,223,1,2422.0,2422.0,80.0,10.0,8.0,10.0,10.0,6.0,8.0,1,80,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1929625,2143,10027.0,40.8131393,-73.94334059,4,1.0,1.0,2.0,2,1,1125,0,2,32,307,2,2191.0,2330.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4126816,2450,10034.0,40.87108246,-73.91713945,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,3,2456.0,2519.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3789400,2407,11237.0,40.69979466,-73.92409153,2,1.0,1.0,2.0,1,1,1125,30,60,90,365,1,2442.0,2442.0,60.0,8.0,6.0,4.0,6.0,6.0,6.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
189787,1310,11225.0,40.66787917,-73.94812639,2,1.0,1.0,1.0,2,1,14,27,57,87,362,40,1340.0,2493.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1,109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1940956,2142,10019.0,40.76431608,-73.99268377,2,1.0,1.0,1.0,1,3,365,20,50,80,348,27,2261.0,2534.0,85.0,8.0,9.0,9.0,10.0,9.0,9.0,3,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3469295,2372,10035.0,40.80422033,-73.93841191,6,2.0,3.0,3.0,6,4,1125,30,57,87,348,7,2419.0,2532.0,89.0,10.0,9.0,9.0,9.0,7.0,9.0,3,299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152819,876,11211.0,40.72140559,-73.95134607,5,2.0,2.0,2.0,2,3,8,20,50,79,321,43,1285.0,2532.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,229,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2669939,1216,10019.0,40.76112882,-73.9858851,4,1.0,1.0,2.0,2,2,999,10,32,53,210,36,2293.0,2546.0,95.0,10.0,9.0,9.0,9.0,10.0,9.0,2,270,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2880336,2306,11385.0,40.71046244,-73.91785719,2,1.0,1.0,1.0,2,5,30,1,25,53,280,12,2324.0,2451.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53899,569,10030.0,40.81730924,-73.9420835,2,1.0,1.0,1.0,1,3,365,30,60,90,365,60,1208.0,2549.0,94.0,10.0,9.0,9.0,10.0,9.0,9.0,1,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1079675,1931,10002.0,40.71971782,-73.99437767,2,1.0,1.0,1.0,1,6,1125,29,59,89,364,13,1966.0,2509.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,189,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45910,959,11385.0,40.70381842,-73.89796858,15,2.5,5.0,10.0,9,5,730,30,60,90,365,5,1463.0,2333.0,95.0,9.0,8.0,9.0,10.0,9.0,9.0,5,350,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3167520,2338,10010.0,40.74098388,-73.9766171,2,1.0,0.0,1.0,2,1,7,30,60,90,365,7,2400.0,2502.0,97.0,10.0,10.0,9.0,9.0,9.0,9.0,1,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1856804,2081,10009.0,40.73550964,-73.98002926,1,1.0,1.0,1.0,1,1,28,17,47,77,352,17,2417.0,2540.0,98.0,10.0,10.0,10.0,9.0,10.0,9.0,1,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3046740,2325,10040.0,40.86431017,-73.92898784,2,1.0,1.0,1.0,1,1,1125,0,0,0,208,1,2419.0,2419.0,100.0,10.0,8.0,10.0,8.0,8.0,10.0,1,110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939348,1870,10018.0,40.75336757,-73.99293231,3,1.0,1.0,1.0,2,1,45,10,32,32,184,4,2439.0,2535.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1757904,2104,10029.0,40.79639969,-73.93952413,2,1.0,1.0,1.0,1,14,90,16,46,76,351,4,2127.0,2491.0,85.0,7.0,8.0,10.0,8.0,8.0,8.0,5,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4444886,2492,10467.0,40.87798009,-73.8654508,2,1.0,1.0,2.0,2,1,10,23,53,83,358,1,2525.0,2525.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
331322,1493,10027.0,40.80856363,-73.96419705,2,1.0,1.0,1.0,2,3,1125,0,0,0,170,21,1581.0,2543.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3650456,2392,10038.0,40.70931771,-74.00894103,4,1.0,2.0,2.0,4,5,1125,10,25,55,330,1,2504.0,2504.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,480,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1762742,1592,11213.0,40.66425711,-73.93388339,2,1.0,1.0,1.0,1,1,1125,0,4,34,309,21,2120.0,2426.0,87.0,9.0,9.0,9.0,10.0,8.0,9.0,2,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3766770,2372,10035.0,40.80592464,-73.93653088,2,1.0,1.0,1.0,1,3,20,28,55,85,360,6,2457.0,2503.0,93.0,10.0,9.0,10.0,10.0,8.0,9.0,3,125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2478825,1656,10013.0,40.72337379,-74.00175028,4,1.0,2.0,2.0,1,2,1125,30,60,90,365,4,2288.0,2548.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,500,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2748425,2065,10012.0,40.72469742,-74.00509046,2,1.0,1.0,1.0,1,2,30,28,31,61,336,2,2299.0,2331.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
218508,1043,11217.0,40.68493976,-73.97747686,4,1.0,2.0,3.0,4,2,30,25,55,76,330,109,1372.0,2533.0,90.0,9.0,9.0,9.0,9.0,10.0,9.0,5,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4187605,2383,10019.0,40.76474656,-73.98538695,2,1.0,0.0,1.0,1,3,1125,13,17,17,126,2,2523.0,2538.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1757982,2104,10029.0,40.79712652,-73.9400915,4,1.0,1.0,1.0,1,14,90,30,60,90,365,4,2144.0,2486.0,85.0,7.0,9.0,9.0,9.0,9.0,8.0,5,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
108687,1221,11238.0,40.67965195,-73.969069,2,1.0,1.0,2.0,1,1,1125,0,0,0,210,5,2150.0,2484.0,96.0,9.0,9.0,10.0,10.0,10.0,10.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2155999,1504,11216.0,40.68622803,-73.94983872,1,1.0,1.0,1.0,1,3,150,2,2,31,306,4,2228.0,2544.0,75.0,8.0,6.0,10.0,9.0,10.0,8.0,8,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
284095,1435,11222.0,40.72679788,-73.95468562,6,1.0,2.0,2.0,2,3,30,0,3,3,212,10,1463.0,2429.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3852457,2040,10010.0,40.74066028,-73.98143782,3,1.0,0.0,2.0,1,1,1125,0,0,0,126,1,2436.0,2436.0,60.0,8.0,2.0,10.0,10.0,10.0,8.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4371448,2188,10014.0,40.73780108,-74.0033519,2,1.0,0.0,1.0,1,2,1125,0,0,0,183,3,2505.0,2554.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2471815,2249,11216.0,40.6895016,-73.95278636,2,1.0,1.0,1.0,2,2,1125,2,32,54,322,27,2324.0,2552.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
570363,1500,10003.0,40.73157598,-73.9851184,4,1.0,1.0,2.0,2,2,90,30,56,80,350,6,2442.0,2532.0,90.0,9.0,8.0,9.0,10.0,9.0,8.0,1,199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1107434,1869,10027.0,40.80907118,-73.95965268,4,1.0,2.0,2.0,1,7,1125,14,14,14,14,2,2196.0,2428.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2128464,2187,11237.0,40.69311685,-73.9058214,3,1.0,1.0,3.0,1,1,1125,9,39,69,344,4,2194.0,2352.0,76.0,8.0,5.0,8.0,10.0,8.0,8.0,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1044502,1919,10026.0,40.80081559,-73.94635939,6,2.0,2.0,2.0,4,4,60,27,51,75,75,39,2022.0,2539.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,3,295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1135418,1922,10014.0,40.73445983,-74.00669722,2,1.0,1.0,1.0,2,4,300,28,58,88,363,17,1976.0,2428.0,92.0,9.0,8.0,9.0,9.0,10.0,9.0,2,199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2260453,2074,10019.0,40.76359261,-73.99530133,4,1.0,1.0,1.0,2,1,1125,19,41,71,346,25,2285.0,2544.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,2,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
939475,1468,11222.0,40.7208934,-73.95109593,2,1.0,1.0,1.0,1,1,14,30,60,90,365,22,1935.0,2544.0,89.0,9.0,8.0,10.0,10.0,10.0,9.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3074490,2228,10019.0,40.76300882,-73.99042464,2,1.0,1.0,1.0,1,2,1125,21,51,81,356,24,2381.0,2547.0,81.0,9.0,8.0,9.0,9.0,9.0,8.0,3,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1881103,1321,11207.0,40.68384473,-73.90921357,2,1.5,1.0,1.0,1,1,1125,30,60,90,365,5,2193.0,2490.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3439207,1911,10031.0,40.82186334,-73.95672063,2,1.0,1.0,1.0,1,2,30,0,0,0,163,4,2407.0,2481.0,90.0,9.0,8.0,10.0,10.0,9.0,9.0,2,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
643948,1145,10034.0,40.87181814,-73.91714206,3,1.0,1.0,1.0,1,2,17,20,47,77,225,71,1730.0,2553.0,91.0,9.0,10.0,10.0,9.0,9.0,9.0,1,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4190240,2458,11237.0,40.70019812,-73.92096473,3,1.0,1.0,2.0,2,2,1125,19,49,79,354,3,2469.0,2525.0,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1180062,1727,10005.0,40.70503311,-74.00936228,3,1.0,0.0,1.0,3,12,16959,0,0,0,0,42,1988.0,2439.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
583224,1650,10037.0,40.81245166,-73.93744159,2,1.0,1.0,1.0,2,3,1125,11,41,71,346,14,1932.0,2481.0,89.0,9.0,9.0,9.0,10.0,9.0,9.0,1,149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1145499,1922,10014.0,40.73387593,-74.00600258,6,1.0,2.0,3.0,2,3,999,27,57,87,362,6,2435.0,2534.0,84.0,9.0,9.0,10.0,8.0,8.0,8.0,2,149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
686759,2292,10010.0,40.73788205,-73.98049715,2,1.0,1.0,1.0,1,4,1125,30,60,90,365,28,1747.0,2536.0,94.0,9.0,9.0,9.0,9.0,10.0,9.0,2,195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1857078,1382,10003.0,40.72404768,-73.98747759,2,1.0,1.0,1.0,7,1,1125,5,5,5,251,14,2148.0,2498.0,87.0,9.0,9.0,10.0,10.0,9.0,9.0,3,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
284547,1191,10010.0,40.73976945,-73.98319305,4,1.5,1.0,2.0,2,1,365,3,4,4,97,39,1458.0,2461.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3751772,1869,10013.0,40.71602032,-74.00198875,2,1.0,1.0,1.0,1,1,1125,3,33,62,191,5,2422.0,2497.0,96.0,9.0,8.0,10.0,9.0,9.0,9.0,1,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4240861,2465,11221.0,40.69108013,-73.91442853,2,1.0,0.0,2.0,1,1,1125,16,38,68,336,10,2480.0,2546.0,92.0,9.0,10.0,10.0,9.0,8.0,9.0,1,68,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2355365,1364,11237.0,40.70076154,-73.92276566,2,1.0,1.0,1.0,1,7,365,14,14,33,308,2,2423.0,2496.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3425448,2068,11222.0,40.72014603,-73.94686397,2,1.0,1.0,1.0,1,1,1125,0,0,0,164,4,2378.0,2464.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
112100,1224,11238.0,40.67539211,-73.96092759,6,1.0,3.0,4.0,1,7,40,0,0,0,217,3,1308.0,1827.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1529755,2050,10016.0,40.74468466,-73.97754426,4,1.0,1.0,1.0,1,1,1125,30,59,84,359,37,2072.0,2539.0,81.0,8.0,7.0,9.0,9.0,10.0,8.0,2,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3439687,947,10022.0,40.759982,-73.96590208,2,1.0,1.0,1.0,1,2,1125,30,60,90,365,3,2441.0,2510.0,93.0,9.0,10.0,10.0,10.0,10.0,9.0,4,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
308730,1444,10017.0,40.75557428,-73.97014396,4,1.0,1.0,2.0,1,4,1125,30,60,90,365,26,1520.0,2499.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1197226,692,10010.0,40.7354464,-73.97996538,6,1.0,2.0,2.0,1,1,1125,18,40,70,345,9,2010.0,2471.0,88.0,8.0,8.0,9.0,9.0,10.0,9.0,5,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1758500,1975,11238.0,40.67689917,-73.9649232,1,1.0,1.0,1.0,1,1,5,30,60,90,365,6,2175.0,2476.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,2,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2046282,1461,10007.0,40.7160394,-74.0093508,6,2.5,3.0,3.0,5,2,1125,11,31,61,336,9,2303.0,2450.0,89.0,9.0,9.0,9.0,9.0,10.0,8.0,1,750,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1692967,2082,10019.0,40.76473175,-73.98791049,6,1.0,2.0,3.0,4,3,365,28,58,88,363,17,2098.0,2472.0,72.0,8.0,6.0,8.0,8.0,9.0,8.0,2,295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020651,2061,10019.0,40.76473736,-73.98779297,2,1.0,1.0,1.0,2,1,1125,7,10,10,33,25,2191.0,2526.0,92.0,10.0,8.0,10.0,10.0,10.0,9.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112148,1224,11222.0,40.72374748,-73.94694846,2,1.0,1.0,1.0,1,1,7,0,0,0,215,7,2094.0,2384.0,93.0,9.0,9.0,9.0,10.0,10.0,9.0,1,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1381569,2016,10006.0,40.70996998,-74.01476565,2,1.0,1.0,1.0,1,7,21,30,60,90,365,5,2057.0,2443.0,100.0,10.0,8.0,10.0,10.0,10.0,9.0,1,179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
899411,1847,10019.0,40.76665364,-73.98173086,2,1.0,1.0,1.0,1,5,1125,0,19,20,20,7,2372.0,2549.0,94.0,9.0,9.0,9.0,10.0,10.0,9.0,1,199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841054,1626,11217.0,40.68735128,-73.97545861,2,1.0,1.0,1.0,1,2,90,30,60,90,365,9,1927.0,2515.0,89.0,8.0,7.0,9.0,9.0,10.0,9.0,4,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3425520,2367,11207.0,40.68951307,-73.9064207,2,1.0,1.0,1.0,1,2,1125,30,60,90,365,15,2420.0,2536.0,71.0,8.0,7.0,8.0,8.0,6.0,7.0,2,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3635433,2199,11354.0,40.75952355,-73.83191664,5,1.0,1.0,2.0,2,1,1125,30,39,39,182,2,2477.0,2524.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4248973,1968,10014.0,40.7315577,-74.00784702,2,2.0,1.0,1.0,1,2,30,29,59,89,364,1,2491.0,2491.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,400,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173151,1292,11222.0,40.72901061,-73.95812309,2,1.0,1.0,1.0,2,3,14,21,51,65,330,110,1308.0,2554.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3462561,2369,11216.0,40.68316416,-73.94106759,5,1.5,2.0,2.0,5,4,14,30,60,90,365,9,2434.0,2525.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2,235,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1338478,2004,10034.0,40.86998394,-73.91338823,2,1.0,1.0,1.0,1,2,1125,0,0,0,123,9,2048.0,2203.0,92.0,10.0,10.0,10.0,9.0,9.0,9.0,2,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2115862,2183,10027.0,40.81409566,-73.94908111,3,1.0,1.0,2.0,2,2,14,11,22,34,297,26,2191.0,2540.0,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2391267,2065,11216.0,40.67807956,-73.95322008,1,1.0,1.0,1.0,1,4,20,18,42,72,347,31,2259.0,2517.0,87.0,9.0,9.0,9.0,10.0,8.0,9.0,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4190425,2458,11216.0,40.68290892,-73.94771017,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,1,2477.0,2477.0,40.0,10.0,2.0,8.0,10.0,6.0,6.0,1,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3756378,2403,10018.0,40.75552823,-73.99627145,2,1.0,1.0,1.0,1,1,3,0,0,0,130,5,2424.0,2456.0,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
